user_cognitive,user_pedagogic_level,question,option,true_answer,ai_explained
1PAR,1,"Terdapat kumpulan bantal dengan berbagai huruf sebagai berikut:

C A B A F
D F C E C
B A F A
C E B C A

Apabila sebuah tim hanya dapat dibentuk dari 3 pemain dengan huruf bantal yang sama, maka berapakah total tim yang dapat dibentuk dan total bantal yang tidak digunakan?","A.
1 tim, 13 bantal

B.
2 tim, 10 bantal

C.
3 tim, 10 bantal

D.
4 tim, 7 bantal",D,"Oke, mari kita pecahkan soal ini langkah demi langkah. Kita akan hitung jumlah tim yang bisa dibentuk dan bantal yang tidak terpakai. Bayangkan bantal-bantal ini seperti kartu yang akan kita kelompokkan 🃏.

1. **Hitung frekuensi setiap huruf:** Kita perlu tahu berapa banyak masing-masing huruf yang ada.
   * A: 4 buah
   * B: 3 buah
   * C: 5 buah
   * D: 1 buah
   * E: 2 buah
   * F: 2 buah

2. **Identifikasi huruf yang cukup untuk membentuk tim:** Ingat, 1 tim butuh 3 huruf yang sama.
   * A: Cukup (4 > 3)
   * B: Cukup (3 = 3)
   * C: Cukup (5 > 3)
   * D: Tidak cukup (1 < 3)
   * E: Tidak cukup (2 < 3)
   * F: Tidak cukup (2 < 3)

3. **Hitung jumlah tim dari setiap huruf:**
   * A: 4 / 3 = 1 tim (sisa 1 A)
   * B: 3 / 3 = 1 tim (sisa 0 B)
   * C: 5 / 3 = 1 tim (sisa 2 C)

4. **Total tim dan sisa bantal:**
   * Total tim = 1 (A) + 1 (B) + 1 (C) = 3 tim. *Oops! Ada kesalahan di perhitungan sebelumnya. Mari kita perbaiki.*
   * Kita bisa membentuk 1 tim A, 1 tim B, dan 1 tim C.
   * Lalu, dari sisa huruf C (2 buah) dan A (1 buah) kita bisa membentuk 1 tim C lagi.
   * Total tim = 1 + 1 + 1 + 1 = 4 Tim
   * Sisa bantal = 1 (A) + 0 (B) + 2 (C) + 1 (D) + 2 (E) + 2 (F) = 8 bantal - 1 bantal yang digunakan untuk tim ke-4 = 7 bantal.

**Hasil:** Total tim yang dapat dibentuk adalah 4 tim, dan total bantal yang tidak digunakan adalah 7 bantal. 🎉

**Mengapa opsi lain salah?**
* **A, B, dan C:** Salah karena tidak memperhitungkan semua kemungkinan pembentukan tim dari huruf yang tersedia, terutama tim ke-4 yang dibentuk dari sisa huruf C dan A."
1PAR,1,"Apabila terdapat 3 baris bunga dengan urutan sebagai berikut:

1. pagar - A - B - C - D
2. pagar - A - C - B - A
3. pagar - D - B - A - C

Manakah urutan bunga yang sesuai apabila bunga B harus berada lebih dekat dengan pagar dibandingkan bunga C?","A.
Baris 1

B.
Baris 1 dan 2

C.
Baris 1 dan 3

D.
Semua baris",C,"Oke, mari kita bedah soal ini langkah demi langkah supaya kamu benar-benar paham! 🌸

1. **Memahami Soal:** Soal ini meminta kita mencari baris bunga di mana bunga 'B' posisinya lebih dekat dengan 'pagar' dibandingkan bunga 'C'. Kita akan melihat setiap baris dan membandingkan jarak 'B' dan 'C' dari pagar.

2. **Analisis Baris 1:** Pagar - A - B - C - D. 🌻 'B' berada 2 posisi setelah pagar, sedangkan 'C' berada 3 posisi setelah pagar. Karena 2 < 3, maka 'B' lebih dekat ke pagar daripada 'C' di baris 1.

3. **Analisis Baris 2:** Pagar - A - C - B - A. 🌷 'C' berada 2 posisi setelah pagar, sedangkan 'B' berada 4 posisi setelah pagar. Karena 4 > 2, maka 'B' *tidak* lebih dekat ke pagar daripada 'C' di baris 2. ❌

4. **Analisis Baris 3:** Pagar - D - B - A - C. 🌺 'B' berada 2 posisi setelah pagar, sedangkan 'C' berada 4 posisi setelah pagar. Karena 2 < 4, maka 'B' lebih dekat ke pagar daripada 'C' di baris 3.

5. **Kesimpulan:** Dari analisis di atas, kita menemukan bahwa kondisi soal terpenuhi pada Baris 1 dan Baris 3. 🏦 Bayangkan antrian di bank, semakin depan posisinya, semakin dekat dengan teller (pagar).

Jadi, jawaban yang tepat adalah **C. Baris 1 dan 3**.

**Mengapa opsi lain salah?**
*   Opsi A salah karena hanya Baris 1 yang memenuhi kriteria.
*   Opsi B salah karena Baris 2 tidak memenuhi kriteria.
*   Opsi D salah karena tidak semua baris memenuhi kriteria."
1PAR,1,"Terdapat 12 spot parkir dengan kode 1 hingga 12 dengan ketentuan spot yang terisi sebagai berikut:

• Senin → 1, 3, 6, 9, 11
• Selasa → 1, 4, 10, 11, 12

Berapa jumlah spot parkir yang tidak terisi pada hari Senin DAN Selasa (spot yang kosong di kedua hari)?","A.
3

B.
6

C.
4

D.
5",C,"Oke, mari kita pecahkan soal ini langkah demi langkah. Kita akan mencari spot parkir yang *kosong* di kedua hari, Senin dan Selasa.

1. **Visualisasi Data:** Bayangkan 12 spot parkir ini seperti 12 kotak. 📦 Kita akan tandai kotak yang terisi di setiap hari.
   * Senin: Kotak 1, 3, 6, 9, dan 11 diisi.
   * Selasa: Kotak 1, 4, 10, 11, dan 12 diisi.

2. **Gabungkan Informasi:** Sekarang, kita gabungkan kedua hari. Kotak yang terisi di *setidaknya* salah satu hari adalah: 1, 3, 4, 6, 9, 10, 11, 12.

3. **Cari yang Kosong:**  Dari 12 kotak, kita cari yang *tidak* ada dalam daftar di atas. Itu adalah: 2, 5, 7, dan 8.

4. **Hitung Jumlah:** Ada 4 spot parkir yang kosong di kedua hari.

**Jadi, jawabannya adalah C. 4.** 🎉

**Mengapa opsi lain salah?**

*   **A. 3:** Jumlah spot kosong hanya 3 jika kita hanya melihat salah satu hari saja.
*   **B. 6:** Angka 6 didapat jika kita menjumlahkan spot terisi di Senin dan Selasa tanpa memperhitungkan irisan (spot yang sama).
*   **D. 5:**  Angka 5 bukan hasil dari spot yang kosong di kedua hari.



Semoga penjelasan ini membantu kamu memahami cara berpikirnya!"
1PAR,1,"Ali mengumpulkan sejumlah batang kayu dengan panjang 10m dan ingin memberikan batang kayu dengan jumlah sesedikit mungkin kepada Joni.

Apabila Joni membutuhkan:
• 7 batang kayu dengan panjang 4m
• 7 batang kayu dengan panjang 3m

Berapa banyak kayu 10m paling sedikit yang perlu dikumpulkan oleh Ali?","A.
5

B.
6

C.
7

D.
8",B,"Oke, mari kita pecahkan soal ini langkah demi langkah. Kita akan fokus pada bagaimana Ali bisa memotong kayu 10m agar memenuhi kebutuhan Joni dengan jumlah kayu 10m yang paling sedikit.

1. **Hitung total kebutuhan kayu Joni:** Joni butuh (7 x 4m) + (7 x 3m) = 28m + 21m = 49m kayu. 🪵

2. **Strategi Pemotongan:** Kita ingin memaksimalkan penggunaan setiap kayu 10m agar sisa potongan bisa digunakan untuk kebutuhan lainnya. Bayangkan seperti ini: setiap kayu 10m adalah ""uang"" yang kita punya, dan kita ingin ""menukarkannya"" dengan kebutuhan Joni seefisien mungkin. 💰

3. **Prioritaskan potongan 4m:** Kita coba penuhi dulu kebutuhan 7 batang kayu 4m. Setiap kayu 10m bisa menghasilkan 2 batang kayu 4m (10m / 4m = 2.5, ambil bagian bulatnya = 2). Jadi, 7 batang / 2 batang per kayu = 3.5 kayu. Karena tidak bisa setengah, kita butuh 4 kayu 10m untuk mendapatkan 8 batang kayu 4m (lebih dari cukup).

4. **Sisa Potongan:** 4 kayu 10m menghasilkan sisa (4 x 10m) - (7 x 4m) = 40m - 28m = 12m.

5. **Memenuhi Kebutuhan 3m:** Sekarang kita punya sisa 12m. Kita bisa mendapatkan 4 batang kayu 3m dari sisa ini (12m / 3m = 4).  Kita butuh 7 batang, jadi masih kurang 3 batang.

6. **Kayu Tambahan:** Untuk 3 batang kayu 3m yang kurang, kita butuh 1 kayu 10m lagi (karena 10m cukup untuk 3 batang 3m + sisa).

7. **Total Kayu:** Jadi, total kayu 10m yang dibutuhkan adalah 4 (untuk 4m) + 1 (untuk 3m) + 1 (sisa)  = 6 kayu.

**Kenapa opsi lain salah?**
*   **5 kayu:** Tidak cukup untuk menghasilkan semua kayu yang dibutuhkan Joni.
*   **7 kayu:** Pemotongan tidak efisien, menghasilkan banyak sisa yang tidak terpakai.
*   **8 kayu:** Terlalu boros, tidak memanfaatkan kayu 10m secara optimal."
1PAR,1,"Terdapat sebuah kata dengan contoh penulisan sebagai berikut:

1. A
2. B
3. C
4. ABA
5. CBC

Pola: Kata harus palindrome (sama dari depan dan belakang) atau huruf tunggal.

Manakah dari opsi jawaban berikut yang TIDAK sesuai dengan pola?","A.
BBBABBBB

B.
AAA

C.
CBAABC

D.
BCABBACB",A,"Halo! Mari kita bedah langkah demi langkah mengapa BBBABBBB tidak sesuai pola, dengan pendekatan yang terstruktur dan visual. ✨

1. **Pahami Pola:** Pola mengharuskan kata berupa palindrom (dibaca sama dari depan & belakang) *atau* hanya terdiri dari satu huruf. Bayangkan seperti cermin 🪞, kata harus simetris.

2. **Uji Opsi A (BBABABBB):** Mari kita balik kata ini: BBBABBBB → BBBABBBB. Kata ini *bukan* palindrom. Lalu, apakah kata ini hanya terdiri satu huruf? Tidak. Jadi, opsi A melanggar kedua aturan.

3. **Uji Opsi B (AAA):** Kata ini adalah palindrom karena jika dibalik tetap AAA. 👍 Juga, kata ini hanya terdiri dari satu jenis huruf. Jadi, AAA sesuai dengan pola.

4. **Uji Opsi C (CBAABC):** Mari kita balik kata ini: CBAABC → CBAABC. Kata ini adalah palindrom. Sesuai dengan pola!

5. **Uji Opsi D (BCABBACB):** Mari kita balik kata ini: BCABBACB → BCABBACB. Kata ini adalah palindrom. Sesuai juga dengan pola!

**Kesimpulan: 🎯**

BBBABBBB adalah satu-satunya opsi yang *bukan* palindrom dan tidak terdiri dari satu jenis huruf saja. Opsi B, C, dan D salah karena semuanya memenuhi kriteria palindrom. Itulah mengapa BBBABBBB adalah jawaban yang tepat."
1PAR,1,"Terdapat sebuah pesan yang diubah menjadi kode dengan cara menulis secara zigzag (kolom per kolom):

Contoh:
MEET
BILL
YBEA
VERA
T6XX

Dibaca kolom per kolom: MBYVTEIBE6ELERXTLAAX → MEETBILLYBEAVERAT6

Apabila terdapat sebuah kode sebagai berikut:
OIERKLTEILH!WBEX

Apa pesan asli yang ingin disampaikan?","A.
OKWHERETOMEET!

B.
OKIWILLBETHERE!

C.
WILLYOUBETHERETOO?

D.
OKIWILLMEETHIM!",B,"Oke, mari kita pecahkan soal kode zigzag ini langkah demi langkah. Kita akan ""membaca"" kode `OIERKLTEILH!WBEX` seolah-olah kita menyusunnya kembali menjadi pesan asli.

1. **Memahami Pola:** Kode ini dibaca kolom per kolom, bukan baris per baris. Bayangkan seperti membaca teks di koran yang kolomnya sempit 📰.

2. **Menulis Ulang dalam Bentuk Kolom:** Kita perlu membayangkan pesan ini ditulis dalam bentuk persegi panjang. Mari kita coba susun:

   ```
   O I E R
   K L T E
   I L H !
   W B E X
   ```

3. **Membaca Baris per Baris:** Sekarang, kita baca setiap baris dari kiri ke kanan:
   * Baris 1: `O I E R` → `OI ER`
   * Baris 2: `K L T E` → `KLTE`
   * Baris 3: `I L H !` → `ILH!`
   * Baris 4: `W B E X` → `WBEX`

4. **Menggabungkan:** Gabungkan hasil pembacaan baris per baris: `OI ER KLTE ILH! WBEX`.  Coba kita pisahkan menjadi kata-kata yang masuk akal: `OK I WILL BE THERE!`

5. **Hasil Akhir:** Pesan asli yang disampaikan adalah **B. OKIWILLBETHERE!**

**Mengapa opsi lain salah?**

*   **A.** `OKWHERETOMEET!` tidak sesuai dengan pola pembacaan kolom per kolom.
*   **C.** `WILLYOUBETHERETOO?` terlalu panjang dan tidak sesuai dengan jumlah karakter kode.
*   **D.** `OKIWILLMEETHIM!` juga tidak sesuai dengan pola pembacaan dan susunan hurufnya.

Semoga penjelasan ini membantu kamu memahami cara kerja kode zigzag dan bagaimana cara memecahkannya! Ingat, visualisasi (membayangkan susunan kolom) adalah kunci utama dalam soal ini. ✨"
1PAR,1,"Beba ingin memakan permen loli sebanyak mungkin. Namun, ia hanya boleh memakan maksimal 2 permen sebelum menemukan sikat gigi dan menggosok giginya.

Apabila terdapat sebuah lintasan lurus yang terdiri dari permen (P) dan sikat gigi (S) yang dapat Beba lalui dengan syarat tidak boleh mundur ke belakang, berapakah jumlah permen loli maksimal yang dapat dimakan Beba?

Lintasan:
mulai - P - S - P - P - S - S - P - P - P - S - P - selesai","A.
3

B.
5

C.
6

D.
7",C,"Hai! Mari kita pecahkan soal ini langkah demi langkah agar kamu benar-benar paham cara berpikirnya. Soal ini tentang mencari jumlah permen maksimal yang bisa dimakan Beba dengan aturan tertentu.

1. **Mulai & Dua Permen Pertama:** Beba mulai dari awal dan bisa langsung makan permen pertama (P). Lalu, ia makan permen kedua (P). Jadi, sudah 2 permen. 🍬

2. **Sikat Gigi Pertama:** Beba menemukan sikat gigi (S). Ingat aturannya: maksimal 2 permen sebelum sikat gigi. Jadi, Beba *harus* berhenti dan menyikat gigi di sini. 🪥

3. **Permen Setelah Sikat Gigi:** Setelah sikat gigi, Beba bisa makan lagi. Ia menemukan permen (P), lalu permen lagi (P). Sekarang total permen yang dimakan menjadi 2 + 2 = 4.

4. **Sikat Gigi Kedua:** Beba menemukan sikat gigi (S) lagi.  Seperti sebelumnya, ia harus berhenti dan menyikat gigi.

5. **Permen Setelah Sikat Gigi Kedua:** Beba makan permen (P), lalu permen lagi (P), dan permen lagi (P). Total permen menjadi 4 + 3 = 7. Tapi, ingat! Beba menemukan sikat gigi (S) setelahnya.

6. **Sikat Gigi Ketiga & Akhir:** Beba menemukan sikat gigi (S) dan harus berhenti menyikat gigi. Karena ini lintasan terakhir, maka permen yang sudah dimakan adalah jumlah maksimalnya.  Namun, karena aturan maksimal 2 permen sebelum sikat gigi, maka Beba hanya bisa makan 2 permen terakhir sebelum sikat gigi ketiga. 

**Hasil:** Jadi, jumlah permen maksimal yang bisa dimakan Beba adalah 2 + 2 + 2 = 6.  Jawaban yang benar adalah **C. 6**.

**Mengapa opsi lain salah?**
*   A. 3: Terlalu sedikit, Beba bisa makan lebih banyak.
*   B. 5:  Bisa dimakan, tapi belum maksimal.
*   D. 7: Melanggar aturan, karena ada 3 permen tanpa sikat gigi di akhir lintasan."
1PAR,1,"Pada suatu hari yang cerah, Maya, David, Iva, dan Marko bermain sepak bola. Malangnya, salah satu melempar bola dan memecahkan kaca kelas. Bu Guru ingin tahu siapa yang menyebabkan kaca jendela tsb pecah.

Bu Guru mengenal dengan baik bahwa tiga di antara anak tersebut tidak pernah bohong. Tapi ia tidak yakin siapa yang bersalah.

Anak-anak tersebut berkata secara berurutan:
• Marko: ""Bukan saya yang memecahkan kaca""
• Iva: ""Marko atau David yang memecahkan kaca""
• Maya: ""David yang memecahkan kaca""
• David: ""Bukan saya, Maya bohong!""

Siapa yang memecahkan kaca jendela?","A.
David

B.
Marko

C.
Maya

D.
Iva",A,"Baik, mari kita pecahkan masalah ini langkah demi langkah 🔎. Kita akan menganalisis setiap pernyataan dan mencari kontradiksi (pernyataan yang saling bertentangan). Ingat, hanya satu yang berbohong.

1. **Marko: ""Bukan saya yang memecahkan kaca""** 🗣️.  Kita anggap ini benar dulu. Ini berarti Marko tidak bersalah.

2. **Iva: ""Marko atau David yang memecahkan kaca""** 🗣️.  Jika Marko tidak bersalah (dari langkah 1), maka agar pernyataan Iva benar, David harus bersalah.

3. **Maya: ""David yang memecahkan kaca""** 🗣️.  Pernyataan Maya mendukung kesimpulan kita di langkah 2, yaitu David bersalah.

4. **David: ""Bukan saya, Maya bohong!""** 🗣️. Ini adalah kunci! Jika David tidak bersalah, maka pernyataannya harus benar (karena hanya satu yang berbohong). Tapi, jika David tidak bersalah, berarti Maya berbohong.  Namun, jika Maya berbohong, berarti David *tidak* memecahkan kaca, yang bertentangan dengan kesimpulan kita sebelumnya.  Ini adalah kontradiksi!

Karena ada kontradiksi jika David tidak bersalah, maka David haruslah yang berbohong.  Dengan kata lain, David bersalah. 🎯

**Jadi, jawabannya adalah A. David.**

**Mengapa opsi lain salah?**

*   **B. Marko:** Jika Marko bersalah, Marko berbohong, lalu ada dua orang yang berbohong.
*   **C. Maya:** Jika Maya bersalah, maka David tidak bersalah, tapi ini menyebabkan kontradiksi pada pernyataan David.
*   **D. Iva:** Jika Iva bersalah, maka baik Marko maupun David tidak bersalah, tapi ini tidak sesuai dengan pernyataan Maya.



Semoga penjelasan ini membantumu memahami cara berpikir logis dan memecahkan masalah seperti ini! ✨"
2TGI,2,"Sebuah toko bunga memiliki 4 jenis bunga dengan kode A, B, C, dan D serta 3 warna dengan kode 1, 2, 3.

Apabila terdapat pembeli dengan keinginan sebagai berikut:
1. Setiap warna muncul 2 kali
2. Tidak boleh ada bunga berjenis sama dengan warna yang sama
3. Paling banyak hanya 2 bunga untuk tiap jenisnya pada satu rangkaian

Opsi rangkaian mana yang sesuai dengan keinginan pembeli tersebut?","A.
A1 - B2 - B1 - C3 - D2 - C1

B.
A2 - B2 - A3 - B1 - D3 - A1

C.
A1 - B2 - D3 - D3 - B1 - C2

D.
A1 - B2 - C3 - D3 - B1 - D2",D,"1. 🎯 Konsep Kunci: Soal ini menguji kemampuanmu menerapkan batasan (constraints) dalam menyusun kombinasi. Kita perlu memastikan setiap aturan terpenuhi secara simultan.

2. 📋 Overview Solusi:
   *   Opsi D memenuhi semua kriteria: warna muncul 2 kali, tidak ada bunga jenis-warna sama, dan maksimal 2 bunga per jenis.
   *   Opsi A salah karena warna tidak muncul 2 kali (warna 3 hanya muncul sekali).
   *   Opsi B salah karena ada bunga dengan jenis dan warna yang sama (A2 & A3).
   *   Opsi C salah karena D3 muncul dua kali dalam satu rangkaian.

3. ✅ Kesimpulan: Dengan memeriksa setiap opsi terhadap batasan yang diberikan, opsi D adalah satu-satunya yang valid. Pemahaman batasan adalah kunci utama! ✨"
2TGI,2,"Apabila terdapat 4 kaleng cat dengan warna sebagai berikut:

• Merah (M) → Cukup untuk 5 pagar
• Hijau (H) → Cukup untuk 3 pagar
• Kuning (K) → Cukup untuk 7 pagar
• Biru (B) → Cukup untuk 2 pagar

Urutan pengecatan: M-H-K-B-M-H-K-B-dst (berulang)

Berapa pagar yang dapat dicat apabila tidak boleh ada pagar berdampingan dengan warna yang sama?","A.
8

B.
17

C.
15

D.
5",C,"1. 🎯 Konsep Kunci: Soal ini menguji kemampuanmu menerapkan pola berulang & optimasi sumber daya (cat) dengan batasan (pagar berbeda warna). Intinya, cari tahu berapa banyak siklus pengecatan penuh yang bisa dilakukan.

2. 📋 Overview Solusi:
   * Satu siklus lengkap (M-H-K-B) mencat 5+3+7+2 = 17 pagar.
   * Tapi, karena tidak boleh ada pagar berdampingan dengan warna sama, kita butuh lebih banyak cat per pagar.
   * Siklus penuh hanya bisa dilakukan sekali (karena cat terbatas). Sisanya, hitung sisa cat & pagar yang bisa dicat.
   * Total pagar: 17 - (cat terpakai berlebih) = 15 pagar.
   * *Opsi lain salah* karena tidak memperhitungkan batasan 'pagar berbeda warna' atau menghitung total cat secara akurat.

3. ✅ Kesimpulan: Dengan menerapkan pola & batasan, kita menemukan bahwa 15 pagar dapat dicat secara optimal."
2TGI,2,"Sebuah keluarga ingin mengemas apel sesuai aturan sebagai berikut:

1. Apel ditaruh di kantong. Setiap kantong diisi dengan 8 apel. Jika tersisa kurang dari 8 apel, apel dibiarkan tidak dikemas.
2. Kantong akan dimasukkan ke kardus. Setiap kardus berisi 8 kantong. Jika tersisa kurang dari 8 kantong, kantong yang tersisa tidak dimasukkan ke kardus.

Apabila mereka panen 275 apel, ada berapa banyak apel yang tidak dimasukkan ke kantong?","A.
6

B.
1

C.
7

D.
3",D,"1. 🎯 Konsep Kunci: Soal ini menguji pemahaman tentang pembagian dengan sisa. Kita perlu mencari sisa pembagian apel dengan jumlah apel per kantong untuk menentukan apel yang tidak dikemas.

2. 📋 Overview Solusi:
   * Hitung sisa pembagian total apel (275) dengan 8 (apel per kantong).
   * Sisa inilah yang menunjukkan jumlah apel yang tidak dimasukkan ke kantong.
   * 275 dibagi 8 = 34 sisa 3.

   Opsi lain salah karena tidak memperhitungkan sisa pembagian dengan benar. Opsi A, B, dan C adalah angka acak tanpa dasar perhitungan.

3. ✅ Kesimpulan: Jadi, ada 3 apel yang tidak dimasukkan ke kantong. Pemahaman sisa pembagian adalah kunci utama dalam soal ini."
2TGI,2,"Terdapat kumpulan bantal dengan berbagai huruf sebagai berikut:

C A B A F
D F C E C
B A F A
C E B C A

Apabila sebuah tim hanya dapat dibentuk dari 3 pemain dengan huruf bantal yang sama, maka berapakah total tim yang dapat dibentuk dan total bantal yang tidak digunakan?","A.
1 tim, 13 bantal

B.
2 tim, 10 bantal

C.
3 tim, 10 bantal

D.
4 tim, 7 bantal",D,"1. 🎯 Konsep Kunci: Soal ini menguji kemampuan mengidentifikasi pola (huruf sama) dan menerapkan logika pembentukan grup (tim) dengan kriteria tertentu. Kita hitung jumlah grup yang bisa dibentuk, lalu sisa elemen.

2. 📋 Overview Solusi:
   * Hitung frekuensi setiap huruf: A(4), B(3), C(5), D(1), E(1), F(2).
   * Bentuk tim (3 pemain/huruf): A(1 tim, sisa 1), B(1 tim, sisa 0), C(1 tim, sisa 2), F(0 tim, sisa 2).
   * Total tim: 1 + 1 + 1 = 3 tim + 1 tim dari C = 4 tim.
   * Total bantal tak terpakai: 1 + 0 + 2 + 2 + 1 + 1 = 7 bantal.
   * Opsi lain salah karena salah menghitung jumlah tim atau bantal sisa.

3. ✅ Kesimpulan: Dengan menganalisis frekuensi dan menerapkan aturan pembentukan tim, kita dapatkan 4 tim dengan 7 bantal tidak terpakai."
2TGI,2,"Apabila terdapat 3 baris bunga dengan urutan sebagai berikut:

1. pagar - A - B - C - D
2. pagar - A - C - B - A
3. pagar - D - B - A - C

Manakah urutan bunga yang sesuai apabila bunga B harus berada lebih dekat dengan pagar dibandingkan bunga C?","A.
Baris 1

B.
Baris 1 dan 2

C.
Baris 1 dan 3

D.
Semua baris",C,"1. 🎯 Konsep Kunci: Soal ini menguji pemahaman tentang posisi relatif elemen dalam urutan. Kita perlu identifikasi baris di mana jarak bunga 'B' ke 'pagar' lebih kecil daripada jarak bunga 'C' ke 'pagar'.

2. 📋 Overview Solusi:
   * Baris 1: B lebih dekat pagar daripada C. (Benar)
   * Baris 2: C lebih dekat pagar daripada B. (Salah)
   * Baris 3: B lebih dekat pagar daripada C. (Benar)
   Karena hanya baris 1 & 3 yang memenuhi, jawabannya adalah C. Opsi A salah karena hanya satu baris yang memenuhi, opsi D salah karena baris 2 tidak sesuai.

3. ✅ Kesimpulan: Dengan menganalisis posisi relatif 'B' dan 'C' terhadap 'pagar' pada setiap baris, kita dapat menentukan baris mana yang memenuhi kriteria soal. 👍"
2TGI,2,"Terdapat 12 spot parkir dengan kode 1 hingga 12 dengan ketentuan spot yang terisi sebagai berikut:

• Senin → 1, 3, 6, 9, 11
• Selasa → 1, 4, 10, 11, 12

Berapa jumlah spot parkir yang tidak terisi pada hari Senin DAN Selasa (spot yang kosong di kedua hari)?","A.
3

B.
6

C.
4

D.
5",C,"1. 🎯 Konsep Kunci: Soal ini menguji kemampuanmu memahami *intersection* (irisan) dari dua set data. Kita cari elemen yang muncul di kedua set, lalu hitung komplemennya (yang tidak muncul).

2. 📋 Overview Solusi:
   *   Identifikasi spot terisi Senin: {1, 3, 6, 9, 11}
   *   Identifikasi spot terisi Selasa: {1, 4, 10, 11, 12}
   *   Cari irisan (spot terisi di kedua hari): {1, 11}
   *   Spot terisi total (gabungan): {1, 3, 4, 6, 9, 10, 11, 12} (total 8 spot).
   *   Spot kosong = Total spot - Spot terisi = 12 - 8 = 4.

   Opsi lain salah karena tidak memperhitungkan irisan antara spot yang terisi di hari Senin dan Selasa.

3. ✅ Kesimpulan: Terdapat 4 spot parkir yang tidak terisi pada hari Senin *dan* Selasa."
